7   5   1   0   0   0   0   80   2   2   4   1604   -325.9   -377.3   286   0   CAL
7   6   1   0   0   0   0   80   2   3   5   1605   -291.5   -377.3   197   0   CAL
7   7   1   0   0   0   0   80   2   4   6   1606   -257.2   -377.3   114   0   CAL
7   8   1   0   0   1   0   82   1   3   1   1641   -222.9   -377.3   51   0   CAL
7   9   1   0   0   1   0   82   1   4   2   1642   -188.6   -377.3   13   0   CAL
7   10   1   0   0   1   0   82   1   5   3   1643   -154.4   -377.3   12   0   CAL
7   11   1   0   0   1   0   82   2   2   4   1644   -120.1   -377.3   11   0   CAL
7   12   1   1   0   1   0   122   5   3   17   2457   120.1   -377.3   10   0   CAL
7   13   1   1   0   1   0   122   5   4   18   2458   154.4   -377.3   9   0   CAL
7   14   1   1   0   1   0   122   5   5   19   2459   188.6   -377.3   8   0   CAL
7   15   1   1   0   0   0   120   4   2   12   2412   222.9   -377.3   37   0   CAL
7   16   1   1   0   0   0   120   4   3   13   2413   257.2   -377.3   97   0   CAL
7   17   1   1   0   0   0   120   4   4   14   2414   291.5   -377.3   177   0   CAL
7   18   1   1   0   0   0   120   4   5   15   2415   325.9   -377.3   263   0   CAL
7   19   1   1   1   3   0   134   2   5   7   2687   360.1   -377.3   355   0   CAL
7   20   1   1   1   3   0   134   2   4   6   2686   394.5   -377.3   449   0   CAL
7   21   1   1   1   3   0   134   2   3   5   2685   428.8   -377.3   537   0   CAL
7   22   1   1   1   3   0   134   2   2   4   2684   463.0   -377.3   606   0   CAL
7   23   1   1   1   3   0   134   1   5   3   2683   497.4   -377.3   654   0   CAL
8   0   1   0   1   2   0   92   5   5   19   1859   -514.5   -343.0   658   0   CAL
8   1   1   0   1   3   0   94   3   4   10   1890   -480.2   -343.0   614   0   CAL
8   2   1   0   1   3   0   94   3   3   9   1889   -445.9   -343.0   556   0   CAL
8   3   1   0   1   3   0   94   3   2   8   1888   -411.6   -343.0   475   0   CAL
8   4   1   0   1   3   0   94   2   5   7   1887   -377.3   -343.0   382   0   CAL
8   5   1   0   1   3   0   94   2   4   6   1886   -343.0   -343.0   287   0   CAL
8   6   1   0   0   0   0   80   1   3   1   1601   -308.7   -343.0   198   0   CAL
8   7   1   0   0   0   0   80   1   4   2   1602   -274.4   -343.0   115   0   CAL
8   8   1   0   0   0   0   80   1   5   3   1603   -240.1   -343.0   52   0   CAL
8   9   1   0   0   1   0   82   1   2   0   1640   -205.8   -343.0   14   0   CAL
8   10   1   1   0   0   0   120   5   2   16   2416   205.8   -343.0   7   0   CAL
8   11   1   1   0   0   0   120   5   3   17   2417   240.1   -343.0   36   0   CAL
8   12   1   1   0   0   0   120   5   4   18   2418   274.4   -343.0   96   0   CAL
8   13   1   1   1   3   0   134   4   2   12   2692   308.7   -343.0   176   0   CAL
8   14   1   1   1   3   0   134   3   5   11   2691   343.0   -343.0   262   0   CAL
8   15   1   1   1   3   0   134   3   4   10   2690   377.3   -343.0   354   0   CAL
8   16   1   1   1   3   0   134   3   3   9   2689   411.6   -343.0   448   0   CAL
8   17   1   1   1   3   0   134   3   2   8   2688   445.9   -343.0   536   0   CAL
8   18   1   1   1   2   0   132   1   3   1   2641   480.2   -343.0   605   0   CAL
8   19   1   1   1   2   0   132   1   2   0   2640   514.5   -343.0   653   0   CAL
9   0   1   0   1   2   0   92   5   4   18   1858   -531.7   -308.7   659   0   CAL
9   1   1   0   1   2   0   92   5   3   17   1857   -497.4   -308.7   615   0   CAL
9   2   1   0   1   2   0   92   5   2   16   1856   -463.0   -308.7   557   0   CAL
9   3   1   0   1   2   0   92   4   5   15   1855   -428.8   -308.7   476   0   CAL
9   4   1   0   1   3   0   94   2   3   5   1885   -394.5   -308.7   383   0   CAL
9   5   1   0   1   3   0   94   2   2   4   1884   -360.1   -308.7   288   0   CAL
9   6   1   0   1   3   0   94   1   5   3   1883   -325.9   -308.7   199   0   CAL
9   7   1   0   1   3   0   94   1   4   2   1882   -291.5   -308.7   116   0   CAL
9   8   1   0   0   0   0   80   1   2   0   1600   -257.2   -308.7   53   0   CAL
9   9   1   1   0   0   0   120   5   5   19   2419   257.2   -308.7   35   0   CAL
9   10   1   1   1   3   0   134   5   2   16   2696   291.5   -308.7   95   0   CAL
9   11   1   1   1   3   0   134   4   5   15   2695   325.9   -308.7   175   0   CAL
9   12   1   1   1   3   0   134   4   4   14   2694   360.1   -308.7   261   0   CAL
9   13   1   1   1   3   0   134   4   3   13   2693   394.5   -308.7   353   0   CAL
9   14   1   1   1   2   0   132   2   3   5   2645   428.8   -308.7   447   0   CAL
9   15   1   1   1   2   0   132   2   2   4   2644   463.0   -308.7   535   0   CAL
9   16   1   1   1   2   0   132   1   5   3   2643   497.4   -308.7   604   0   CAL
9   17   1   1   1   2   0   132   1   4   2   2642   531.7   -308.7   652   0   CAL
10   0   1   0   1   2   0   92   4   4   14   1854   -548.8   -274.4   660   0   CAL
10   1   1   0   1   2   0   92   4   3   13   1853   -514.5   -274.4   616   0   CAL
10   2   1   0   1   2   0   92   4   2   12   1852   -480.2   -274.4   558   0   CAL
10   3   1   0   1   2   0   92   3   5   11   1851   -445.9   -274.4   477   0   CAL
10   4   1   0   1   2   0   92   3   4   10   1850   -411.6   -274.4   384   0   CAL
10   5   1   0   1   2   0   92   3   3   9   1849   -377.3   -274.4   289   0   CAL
10   6   1   0   1   3   0   94   1   3   1   1881   -343.0   -274.4   200   0   CAL
10   7   1   0   1   3   0   94   1   2   0   1880   -308.7   -274.4   117   0   CAL
10   8   1   1   1   3   0   134   5   5   19   2699   308.7   -274.4   94   0   CAL
10   9   1   1   1   3   0   134   5   4   18   2698   343.0   -274.4   174   0   CAL
10   10   1   1   1   3   0   134   5   3   17   2697   377.3   -274.4   260   0   CAL
10   11   1   1   1   2   0   132   3   4   10   2650   411.6   -274.4   352   0   CAL
10   12   1   1   1   2   0   132   3   3   9   2649   445.9   -274.4   446   0   CAL
10   13   1   1   1   2   0   132   3   2   8   2648   480.2   -274.4   534   0   CAL
10   14   1   1   1   2   0   132   2   5   7   2647   514.5   -274.4   603   0   CAL
10   15   1   1   1   2   0   132   2   4   6   2646   548.8   -274.4   651   0   CAL
11   0   1   0   1   1   0   90   5   4   18   1818   -566.0   -240.1   661   0   CAL
11   1   1   0   1   1   0   90   5   3   17   1817   -531.7   -240.1   617   0   CAL
11   2   1   0   1   1   0   90   5   2   16   1816   -497.4   -240.1   559   0   CAL
11   3   1   0   1   2   0   92   3   2   8   1848   -463.0   -240.1   478   0   CAL
11   4   1   0   1   2   0   92   2   5   7   1847   -428.8   -240.1   385   0   CAL
11   5   1   0   1   2   0   92   2   4   6   1846   -394.5   -240.1   290   0   CAL
11   6   1   0   1   2   0   92   2   3   5   1845   -360.1   -240.1   201   0   CAL
11   7   1   0   1   2   0   92   2   2   4   1844   -325.9   -240.1   118   0   CAL
11   8   1   1   1   2   0   132   4   5   15   2655   325.9   -240.1   93   0   CAL
11   9   1   1   1   2   0   132   4   4   14   2654   360.1   -240.1   173   0   CAL
11   10   1   1   1   2   0   132   4   3   13   2653   394.5   -240.1   259   0   CAL
11   11   1   1   1   2   0   132   4   2   12   2652   428.8   -240.1   351   0   CAL
11   12   1   1   1   2   0   132   3   5   11   2651   463.0   -240.1   445   0   CAL
11   13   1   1   1   1   0   130   1   5   3   2603   497.4   -240.1   533   0   CAL
11   14   1   1   1   1   0   130   1   4   2   2602   531.7   -240.1   602   0   CAL
11   15   1   1   1   1   0   130   1   3   1   2601   566.0   -240.1   650   0   CAL
12   0   1   0   1   1   0   90   4   5   15   1815   -583.1   -205.8   662   0   CAL
12   1   1   0   1   1   0   90   4   4   14   1814   -548.8   -205.8   618   0   CAL
12   2   1   0   1   1   0   90   4   3   13   1813   -514.5   -205.8   560   0   CAL
12   3   1   0   1   1   0   90   4   2   12   1812   -480.2   -205.8   479   0   CAL
12   4   1   0   1   2   0   92   1   5   3   1843   -445.9   -205.8   386   0   CAL
12   5   1   0   1   2   0   92   1   4   2   1842   -411.6   -205.8   291   0   CAL
12   6   1   0   1   2   0   92   1   3   1   1841   -377.3   -205.8   202   0   CAL
12   7   1   0   1   2   0   92   1   2   0   1840   -343.0   -205.8   119   0   CAL
12   8   1   1   1   2   0   132   5   5   19   2659   343.0   -205.8   92   0   CAL
12   9   1   1   1   2   0   132   5   4   18   2658   377.3   -205.8   172   0   CAL
12   10   1   1   1   2   0   132   5   3   17   2657   411.6   -205.8   258   0   CAL
12   11   1   1   1   2   0   132   5   2   16   2656   445.9   -205.8   350   0   CAL
12   12   1   1   1   1   0   130   2   5   7   2607   480.2   -205.8   444   0   CAL
12   13   1   1   1   1   0   130   2   4   6   2606   514.5   -205.8   532   0   CAL
12   14   1   1   1   1   0   130   2   3   5   2605   548.8   -205.8   601   0   CAL
12   15   1   1   1   1   0   130   2   2   4   2604   583.1   -205.8   649   0   CAL
13   0   1   0   1   1   0   90   3   5   11   1811   -600.2   -171.5   663   0   CAL
13   1   1   0   1   1   0   90   3   4   10   1810   -566.0   -171.5   619   0   CAL
13   2   1   0   1   1   0   90   3   3   9   1809   -531.7   -171.5   561   0   CAL
13   3   1   0   1   1   0   90   3   2   8   1808   -497.4   -171.5   480   0   CAL
13   4   1   0   1   1   0   90   2   5   7   1807   -463.0   -171.5   387   0   CAL
13   5   1   0   1   1   0   90   2   4   6   1806   -428.8   -171.5   292   0   CAL
13   6   1   0   1   1   0   90   2   3   5   1805   -394.5   -171.5   203   0   CAL
13   7   1   0   1   1   0   90   2   2   4   1804   -360.1   -171.5   120   0   CAL
13   8   1   1   1   1   0   130   4   5   15   2615   360.1   -171.5   91   0   CAL
13   9   1   1   1   1   0   130   4   4   14   2614   394.5   -171.5   171   0   CAL
13   10   1   1   1   1   0   130   4   3   13   2613   428.8   -171.5   257   0   CAL
13   11   1   1   1   1   0   130   4   2   12   2612   463.0   -171.5   349   0   CAL
13   12   1   1   1   1   0   130   3   5   11   2611   497.4   -171.5   443   0   CAL
13   13   1   1   1   1   0   130   3   4   10   2610   531.7   -171.5   531   0   CAL
13   14   1   1   1   1   0   130   3   3   9   2609   566.0   -171.5   600   0   CAL
13   15   1   1   1   1   0   130   3   2   8   2608   600.2   -171.5   648   0   CAL
14   0   1   0   1   0   0   88   5   3   17   1777   -617.4   -137.2   664   0   CAL
14   1   1   0   1   0   0   88   4   4   14   1774   -583.1   -137.2   620   0   CAL
14   2   1   0   1   0   0   88   3   5   11   1771   -548.8   -137.2   562   0   CAL
14   3   1   0   1   0   0   88   3   2   8   1768   -514.5   -137.2   481   0   CAL
14   4   1   0   1   1   0   90   1   5   3   1803   -480.2   -137.2   388   0   CAL
14   5   1   0   1   1   0   90   1   4   2   1802   -445.9   -137.2   293   0   CAL
14   6   1   0   1   1   0   90   1   3   1   1801   -411.6   -137.2   204   0   CAL
14   7   1   0   1   1   0   90   1   2   0   1800   -377.3   -137.2   121   0   CAL
14   8   1   1   1   1   0   130   5   5   19   2619   377.3   -137.2   90   0   CAL
14   9   1   1   1   1   0   130   5   4   18   2618   411.6   -137.2   170   0   CAL
14   10   1   1   1   1   0   130   5   3   17   2617   445.9   -137.2   256   0   CAL
14   11   1   1   1   1   0   130   5   2   16   2616   480.2   -137.2   348   0   CAL
14   12   1   1   1   0   0   128   3   4   10   2570   514.5   -137.2   442   0   CAL
14   13   1   1   1   0   0   128   2   5   7   2567   548.8   -137.2   530   0   CAL
14   14   1   1   1   0   0   128   2   2   4   2564   583.1   -137.2   599   0   CAL
14   15   1   1   1   0   0   128   1   3   1   2561   617.4   -137.2   647   0   CAL
15   0   1   0   1   0   0   88   5   2   16   1776   -600.2   -102.9   621   0   CAL
15   1   1   0   1   0   0   88   4   3   13   1773   -566.0   -102.9   563   0   CAL
15   2   1   0   1   0   0   88   3   4   10   1770   -531.7   -102.9   482   0   CAL
15   3   1   0   1   0   0   88   2   5   7   1767   -497.4   -102.9   389   0   CAL
15   4   1   0   1   0   0   88   2   3   5   1765   -463.0   -102.9   294   0   CAL
15   5   1   0   1   0   0   88   1   5   3   1763   -428.8   -102.9   205   0   CAL
15   6   1   0   1   0   0   88   1   3   1   1761   -394.5   -102.9   122   0   CAL
15   7   1   1   1   0   0   128   5   3   17   2577   394.5   -102.9   89   0   CAL
15   8   1   1   1   0   0   128   4   5   15   2575   428.8   -102.9   169   0   CAL
15   9   1   1   1   0   0   128   4   3   13   2573   463.0   -102.9   255   0   CAL
15   10   1   1   1   0   0   128   3   5   11   2571   497.4   -102.9   347   0   CAL
15   11   1   1   1   0   0   128   3   2   8   2568   531.7   -102.9   441   0   CAL
15   12   1   1   1   0   0   128   2   3   5   2565   566.0   -102.9   529   0   CAL
15   13   1   1   1   0   0   128   1   4   2   2562   600.2   -102.9   598   0   CAL
16   0   1   0   1   0   0   88   4   5   15   1775   -617.4   -68.6   622   0   CAL
16   1   1   0   1   0   0   88   4   2   12   1772   -583.1   -68.6   564   0   CAL
